id,x,y,minlon,maxlon,minla,maxla,landuse
628.0,31.0,157.0,-9.427,-9.4247,38.6982,38.6999,1.0
629.0,31.0,158.0,-9.427,-9.4247,38.7,38.7018,1.0
630.0,31.0,159.0,-9.427,-9.4247,38.7018,38.7035,1.0
631.0,31.0,161.0,-9.427,-9.4247,38.7054,38.7072,1.0
633.0,31.0,163.0,-9.427,-9.4247,38.709,38.7108,1.0
636.0,31.0,166.0,-9.427,-9.4247,38.7144,38.7162,1.0
637.0,31.0,167.0,-9.427,-9.4247,38.7162,38.7179,3.0
639.0,31.0,169.0,-9.427,-9.4247,38.7198,38.7215,1.0
646.0,31.0,221.0,-9.427,-9.4247,38.8134,38.8152,2.0
652.0,31.0,250.0,-9.427,-9.4247,38.8656,38.8673,1.0
659.0,32.0,152.0,-9.4247,-9.4224,38.6892,38.6909,3.0
660.0,32.0,153.0,-9.4247,-9.4224,38.691,38.6928,4.0
661.0,32.0,155.0,-9.4247,-9.4224,38.6946,38.6963,2.0
662.0,32.0,156.0,-9.4247,-9.4224,38.6964,38.6982,1.0
663.0,32.0,157.0,-9.4247,-9.4224,38.6982,38.6999,1.0
664.0,32.0,158.0,-9.4247,-9.4224,38.7,38.7018,1.0
665.0,32.0,160.0,-9.4247,-9.4224,38.7036,38.7054,3.0
666.0,32.0,162.0,-9.4247,-9.4224,38.7072,38.7089,1.0
667.0,32.0,163.0,-9.4247,-9.4224,38.709,38.7108,1.0
668.0,32.0,164.0,-9.4247,-9.4224,38.7108,38.7125,1.0
669.0,32.0,165.0,-9.4247,-9.4224,38.7126,38.7144,1.0
670.0,32.0,166.0,-9.4247,-9.4224,38.7144,38.7162,1.0
671.0,32.0,167.0,-9.4247,-9.4224,38.7162,38.7179,1.0
673.0,32.0,170.0,-9.4247,-9.4224,38.7216,38.7234,1.0
674.0,32.0,171.0,-9.4247,-9.4224,38.7234,38.7252,1.0
681.0,32.0,216.0,-9.4247,-9.4224,38.8044,38.8061,2.0
683.0,32.0,221.0,-9.4247,-9.4224,38.8134,38.8152,1.0
695.0,32.0,329.0,-9.4247,-9.4224,39.0078,39.0096,1.0
696.0,33.0,152.0,-9.4224,-9.4201,38.6892,38.6909,4.0
697.0,33.0,153.0,-9.4224,-9.4201,38.691,38.6928,2.0
698.0,33.0,154.0,-9.4224,-9.4201,38.6928,38.6946,4.0
699.0,33.0,155.0,-9.4224,-9.4201,38.6946,38.6963,1.0
700.0,33.0,156.0,-9.4224,-9.4201,38.6964,38.6982,1.0
701.0,33.0,157.0,-9.4224,-9.4201,38.6982,38.6999,1.0
702.0,33.0,158.0,-9.4224,-9.4201,38.7,38.7018,1.0
703.0,33.0,159.0,-9.4224,-9.4201,38.7018,38.7035,3.0
704.0,33.0,160.0,-9.4224,-9.4201,38.7036,38.7054,1.0
705.0,33.0,162.0,-9.4224,-9.4201,38.7072,38.7089,1.0
706.0,33.0,163.0,-9.4224,-9.4201,38.709,38.7108,1.0
707.0,33.0,164.0,-9.4224,-9.4201,38.7108,38.7125,3.0
708.0,33.0,165.0,-9.4224,-9.4201,38.7126,38.7144,1.0
710.0,33.0,167.0,-9.4224,-9.4201,38.7162,38.7179,1.0
716.0,33.0,193.0,-9.4224,-9.4201,38.763000000000005,38.7648,3.0
717.0,33.0,213.0,-9.4224,-9.4201,38.799,38.8007,2.0
719.0,33.0,222.0,-9.4224,-9.4201,38.8152,38.817,3.0
724.0,33.0,250.0,-9.4224,-9.4201,38.8656,38.8673,1.0
730.0,33.0,307.0,-9.4224,-9.4201,38.9682,38.97,3.0
731.0,33.0,325.0,-9.4224,-9.4201,39.0006,39.0023,1.0
733.0,33.0,327.0,-9.4224,-9.4201,39.0042,39.006,1.0
734.0,33.0,329.0,-9.4224,-9.4201,39.0078,39.0096,1.0
735.0,33.0,331.0,-9.4224,-9.4201,39.0114,39.0132,4.0
736.0,33.0,332.0,-9.4224,-9.4201,39.0132,39.015,2.0
737.0,33.0,333.0,-9.4224,-9.4201,39.015,39.0167,1.0
739.0,34.0,153.0,-9.4201,-9.4178,38.691,38.6928,4.0
740.0,34.0,154.0,-9.4201,-9.4178,38.6928,38.6946,3.0
741.0,34.0,155.0,-9.4201,-9.4178,38.6946,38.6963,1.0
742.0,34.0,156.0,-9.4201,-9.4178,38.6964,38.6982,3.0
743.0,34.0,157.0,-9.4201,-9.4178,38.6982,38.6999,1.0
744.0,34.0,158.0,-9.4201,-9.4178,38.7,38.7018,1.0
745.0,34.0,159.0,-9.4201,-9.4178,38.7018,38.7035,2.0
746.0,34.0,160.0,-9.4201,-9.4178,38.7036,38.7054,1.0
747.0,34.0,161.0,-9.4201,-9.4178,38.7054,38.7072,2.0
748.0,34.0,162.0,-9.4201,-9.4178,38.7072,38.7089,1.0
749.0,34.0,163.0,-9.4201,-9.4178,38.709,38.7108,1.0
750.0,34.0,164.0,-9.4201,-9.4178,38.7108,38.7125,1.0
751.0,34.0,165.0,-9.4201,-9.4178,38.7126,38.7144,3.0
752.0,34.0,166.0,-9.4201,-9.4178,38.7144,38.7162,1.0
753.0,34.0,167.0,-9.4201,-9.4178,38.7162,38.7179,1.0
754.0,34.0,168.0,-9.4201,-9.4178,38.718,38.7198,1.0
758.0,34.0,176.0,-9.4201,-9.4178,38.7324,38.7342,3.0
762.0,34.0,221.0,-9.4201,-9.4178,38.8134,38.8152,1.0
770.0,34.0,265.0,-9.4201,-9.4178,38.8926,38.8944,2.0
777.0,34.0,303.0,-9.4201,-9.4178,38.961,38.9627,3.0
778.0,34.0,304.0,-9.4201,-9.4178,38.9628,38.9646,4.0
779.0,34.0,305.0,-9.4201,-9.4178,38.9646,38.9664,1.0
780.0,34.0,306.0,-9.4201,-9.4178,38.9664,38.9681,1.0
781.0,34.0,307.0,-9.4201,-9.4178,38.9682,38.97,1.0
782.0,34.0,308.0,-9.4201,-9.4178,38.97,38.9717,1.0
783.0,34.0,310.0,-9.4201,-9.4178,38.9736,38.9754,1.0
784.0,34.0,311.0,-9.4201,-9.4178,38.9754,38.9771,3.0
785.0,34.0,312.0,-9.4201,-9.4178,38.9772,38.979,3.0
786.0,34.0,324.0,-9.4201,-9.4178,38.9988,39.0006,1.0
787.0,34.0,325.0,-9.4201,-9.4178,39.0006,39.0023,1.0
788.0,34.0,326.0,-9.4201,-9.4178,39.0024,39.0042,3.0
789.0,34.0,327.0,-9.4201,-9.4178,39.0042,39.006,1.0
790.0,34.0,328.0,-9.4201,-9.4178,39.006,39.0077,3.0
791.0,34.0,329.0,-9.4201,-9.4178,39.0078,39.0096,1.0
794.0,34.0,333.0,-9.4201,-9.4178,39.015,39.0167,2.0
800.0,35.0,158.0,-9.4178,-9.4155,38.7,38.7018,4.0
801.0,35.0,159.0,-9.4178,-9.4155,38.7018,38.7035,3.0
802.0,35.0,160.0,-9.4178,-9.4155,38.7036,38.7054,2.0
804.0,35.0,162.0,-9.4178,-9.4155,38.7072,38.7089,2.0
806.0,35.0,164.0,-9.4178,-9.4155,38.7108,38.7125,1.0
807.0,35.0,165.0,-9.4178,-9.4155,38.7126,38.7144,1.0
808.0,35.0,166.0,-9.4178,-9.4155,38.7144,38.7162,1.0
809.0,35.0,167.0,-9.4178,-9.4155,38.7162,38.7179,1.0
812.0,35.0,171.0,-9.4178,-9.4155,38.7234,38.7252,1.0
814.0,35.0,176.0,-9.4178,-9.4155,38.7324,38.7342,3.0
821.0,35.0,248.0,-9.4178,-9.4155,38.861999999999995,38.8638,1.0
823.0,35.0,266.0,-9.4178,-9.4155,38.8944,38.8962,1.0
826.0,35.0,270.0,-9.4178,-9.4155,38.9016,38.9034,1.0
831.0,35.0,286.0,-9.4178,-9.4155,38.9304,38.9321,1.0
832.0,35.0,302.0,-9.4178,-9.4155,38.9592,38.961,3.0
833.0,35.0,303.0,-9.4178,-9.4155,38.961,38.9627,1.0
